Ratio,Size,Mean Error(%),CI Lower(%),CI Upper(%),Over(%),Under(%),Peak Signed(%),RMS(%)
0.0008455998326839798,21000,-0.12593756111544252,-0.3104613706392545,0.12168148650360067,34.0,66.0,0.6359672007893238,0.3302974097736418
0.0008858664913832169,22000,0.06659490641702703,-0.12090509358297119,0.23477672459884502,57.99999999999999,42.0,-0.8084050935829765,0.3074800500623855
0.000926133150082454,23000,-0.029353710183766424,-0.23044066670550478,0.20868976807710204,46.0,54.0,0.6684723767727547,0.30892130136020246
0.0009663998087816912,24000,-0.03397327540115569,-0.2412649420678239,0.19936005793218037,42.0,57.99999999999999,0.855610057932175,0.2995035204171766
0.0010066664674809283,25000,0.0637767245988421,-0.2452232754011554,0.2767767245988395,52.0,48.0,0.7317767245988449,0.3474273583437222
0.0010469331261801654,26000,-0.017146352324239444,-0.2104155830934662,0.24054595536807888,44.0,56.00000000000001,-0.9479155830934616,0.372785638816923
0.0010871997848794026,27000,0.015332280154400024,-0.1800380902159695,0.20699894682106468,50.0,50.0,0.652369317191436,0.31774153273875017
0.0011274664435786397,28000,-0.07415184682972864,-0.21611613254400552,0.14549101031312972,32.0,68.0,0.6633481531702756,0.2704333095256986
0.001167733102277877,29000,0.06667327632298026,-0.17729224091839768,0.2304663797712596,54.0,46.0,-0.7022922409184034,0.286734513763263
0.001207999760977114,30000,0.0031100579321758914,-0.19188994206782262,0.16477672459885007,50.0,50.0,-0.746889942067817,0.2860199994002176
0.001248266419676351,31000,0.0210670471794856,-0.15312650120761084,0.13316382137303684,52.0,48.0,-0.5918361786269557,0.22423460954533667
0.0012885330783755883,32000,-0.07459827540115427,-0.3105357754011493,0.11133922459884715,46.0,54.0,0.6222767245988479,0.2938913997810816
0.0013287997370748253,33000,0.024928239750359182,-0.23113236631024847,0.11053430035641831,52.0,48.0,-0.6371929723708476,0.25951804746990986
0.0013690663957740626,34000,0.058306136363544425,-0.11375268716585651,0.22227672459884573,56.00000000000001,44.0,-0.6549291577541041,0.2728375473388236
0.0014093330544732996,35000,-0.048794703972582454,-0.21593756111543883,0.11263386745598147,40.0,60.0,0.5854910103131346,0.22531475871772622
0.0014495997131725369,36000,0.01394339126551003,-0.14716771984559962,0.18616561348773253,52.0,48.0,-0.5624454976233793,0.24744197894208755
0.0014898663718717739,37000,-0.0037367889146722177,-0.19157462675250692,0.1151821300042517,46.0,54.0,-0.7483313835092602,0.2662209322013776
0.001530133030571011,38000,0.013724093019895633,-0.17114432803273694,0.17293461933569,52.0,48.0,0.5808293561777944,0.2536812893084768
0.0015703996892702482,39000,-0.08124891642680154,-0.2934284036062831,0.21169980152191847,44.0,56.00000000000001,0.5854177502398699,0.29008506382855115
0.0016106663479694852,40000,-0.003973275401151,-0.17209827540115796,0.14227672459884033,50.0,50.0,-0.8327232754011575,0.2745435666585936
0.0016509330066687225,41000,0.01587428557445847,-0.11278425101090939,0.1512401392329945,54.0,46.0,0.44270355386714044,0.2097178043214151
0.0016911996653679595,42000,-0.004508989686872411,-0.16700898968687206,0.15144339126551465,50.0,50.0,0.5883481531702728,0.24547486968746488
0.0017314663240671968,43000,0.015590678087221477,-0.18557211261045836,0.18652091064535625,54.0,46.0,-0.8239442056337225,0.2827112356207317
0.0017717329827664338,44000,-0.003859639037521845,-0.19022327540115747,0.11659490641702064,50.0,50.0,-0.5970414572193405,0.2239027584620152
0.0018119996414656708,45000,0.06644339126550847,-0.11744549762338252,0.20033228015440407,56.00000000000001,44.0,0.6131100579321753,0.22983421804859425
0.001852266300164908,46000,0.09455933329449806,-0.032614579748985406,0.23151585503362782,66.0,34.0,0.640211507207546,0.23228428606868723
0.0018925329588641451,47000,0.04488310757756864,-0.09181902008200638,0.1635001288541602,54.0,46.0,0.453393745875438,0.18682496934951417
0.0019327996175633824,48000,-0.023556608734494944,-0.15636910873449317,0.11081839126550896,46.0,54.0,-0.5610566087344893,0.2216405907543227
0.0019730662762626194,49000,0.029164479700884982,-0.1642028672378899,0.1449808062314908,52.0,48.0,-0.6259375611154425,0.21837185361281528
0.0020133329349618567,50000,-0.030223275401155547,-0.17922327540116,0.0802767245988445,44.0,56.00000000000001,0.5717767245988412,0.2048289832237831
