n,ro_mean,ro_min,ro_max,valid_rate,valid_count
500,0.0015200000000000003,0.0,0.006,0.0,0
1500,0.0017333333333333335,0.0,0.004666666666666667,0.0,0
2500,0.001536,0.0004,0.0032,0.26,13
3500,0.001462857142857143,0.0005714285714285715,0.0034285714285714284,0.0,0
4500,0.0016755555555555558,0.00044444444444444447,0.003111111111111111,0.14,7
5500,0.0016363636363636363,0.0003636363636363636,0.002909090909090909,0.16,8
6500,0.0016215384615384616,0.0006153846153846154,0.003384615384615385,0.22,11
7500,0.0016346666666666664,0.0006666666666666666,0.0026666666666666666,0.08,4
8500,0.0015411764705882355,0.0008235294117647059,0.002352941176470588,0.04,2
9500,0.0016821052631578945,0.0010526315789473684,0.002631578947368421,0.16,8
10500,0.0016990476190476191,0.0008571428571428571,0.002380952380952381,0.1,5
11500,0.001568695652173913,0.0006956521739130435,0.0025217391304347826,0.16,8
12500,0.0016176,0.00088,0.00232,0.08,4
13500,0.001614814814814815,0.0008888888888888889,0.0022962962962962963,0.22,11
14500,0.0015875862068965517,0.0010344827586206897,0.002413793103448276,0.14,7
15500,0.0015677419354838712,0.0007096774193548388,0.0021290322580645163,0.26,13
16500,0.001624242424242424,0.0009696969696969697,0.0023636363636363638,0.08,4
17500,0.001594285714285714,0.0010285714285714286,0.002457142857142857,0.18,9
18500,0.0016216216216216218,0.0010270270270270271,0.0027567567567567566,0.4,20
19500,0.0015682051282051284,0.0009743589743589744,0.002205128205128205,0.3,15
20500,0.001633170731707317,0.000975609756097561,0.00224390243902439,0.18,9
21500,0.0015720930232558138,0.0011162790697674418,0.0022790697674418604,0.22,11
22500,0.0016115555555555557,0.0011111111111111111,0.0024,0.3,15
23500,0.0015974468085106384,0.0010212765957446808,0.002340425531914894,0.28,14
24500,0.0015648979591836737,0.0010204081632653062,0.002,0.2,10
25500,0.0016721568627450977,0.0010980392156862745,0.0022745098039215687,0.14,7
26500,0.0016535849056603775,0.0012075471698113208,0.0019622641509433963,0.22,11
27500,0.0016065454545454547,0.0012363636363636364,0.002181818181818182,0.3,15
28500,0.00164,0.0012280701754385965,0.0021403508771929824,0.34,17
29500,0.0016033898305084745,0.0010508474576271186,0.002033898305084746,0.18,9
30500,0.0015593442622950818,0.0010491803278688525,0.0019672131147540984,0.26,13
