k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
702,713,0.09885142695053344,0.06882022471910113,0.13764044943820225,0.38,19
701,714,0.09727100938552137,0.07563025210084033,0.12605042016806722,0.44,22
700,715,0.0982612289671113,0.0700280112044818,0.13585434173669467,0.4,20
699,716,0.10133593780521152,0.0782122905027933,0.13846153846153847,0.3,15
698,717,0.0982954660558036,0.06834030683403068,0.12552301255230125,0.24,12
697,718,0.09809104788988472,0.07520891364902507,0.12273361227336123,0.2,10
696,719,0.09541649071559462,0.07381615598885793,0.116991643454039,0.26,13
695,720,0.09759418946067068,0.07788595271210014,0.11666666666666667,0.42,21
694,721,0.09372172137463398,0.06934812760055478,0.11373092926490985,0.36,18
693,722,0.09604423680560625,0.06241331484049931,0.12205270457697642,0.46,23
692,723,0.09972264686612797,0.07340720221606649,0.13434903047091412,0.32,16
691,724,0.09416244469406937,0.0718232044198895,0.1132596685082873,0.3,15
690,725,0.09679497047056584,0.08011049723756906,0.11740331491712708,0.36,18
689,726,0.09552700674456162,0.07988980716253444,0.11983471074380166,0.22,11
688,727,0.0993130757367346,0.0811554332874828,0.12396694214876033,0.4,20
687,728,0.09847869462037276,0.07417582417582418,0.12362637362637363,0.32,16
686,729,0.09763596828411643,0.07407407407407407,0.11934156378600823,0.22,11
685,730,0.09604047578781216,0.07123287671232877,0.12876712328767123,0.36,18
684,731,0.0979498154151753,0.06575342465753424,0.12311901504787962,0.26,13
683,733,0.0950632552799708,0.07103825136612021,0.12005457025920874,0.44,22
682,734,0.09833044001918138,0.07503410641200546,0.12824010914051842,0.36,18
681,735,0.09800949044467924,0.0681198910081744,0.11716621253405994,0.24,12
680,736,0.09515228482697426,0.07346938775510205,0.11564625850340136,0.22,11
679,737,0.09571319538670284,0.07744565217391304,0.12771739130434784,0.44,22
678,738,0.09851786889646373,0.06919945725915876,0.12059620596205962,0.36,18
677,739,0.09840750153103699,0.07307171853856563,0.11924119241192412,0.38,19
676,740,0.09791317704714186,0.07713125845737483,0.12313937753721245,0.34,17
675,741,0.09683740015318962,0.0728744939271255,0.11875843454790823,0.38,19
674,742,0.09821189403115918,0.07547169811320754,0.1282051282051282,0.36,18
673,743,0.0983849259757739,0.07671601615074024,0.13593539703903096,0.4,20
672,745,0.09935289023598182,0.07248322147651007,0.13978494623655913,0.34,17
671,746,0.09752026917609802,0.07651006711409396,0.11677852348993288,0.38,19
670,747,0.09946398641931443,0.0777479892761394,0.12182061579651941,0.28,14
669,748,0.09751798638403883,0.07620320855614973,0.12315930388219545,0.34,17
668,749,0.09712986299022583,0.0774365821094793,0.11764705882352941,0.32,16
667,750,0.0950606497552292,0.07333333333333333,0.12416555407209613,0.26,13
666,751,0.09607662671992896,0.07456724367509987,0.11984021304926765,0.3,15
665,752,0.09777856475054537,0.06382978723404255,0.125,0.22,11
664,754,0.09766268260292163,0.07436918990703852,0.12217795484727756,0.28,14
663,755,0.09812415901066279,0.07957559681697612,0.1205298013245033,0.34,17
662,756,0.09580156978170225,0.06613756613756613,0.13245033112582782,0.32,16
661,757,0.09654256917797208,0.08058124174372523,0.13095238095238096,0.38,19
660,758,0.09621708382275543,0.07255936675461741,0.12285336856010567,0.32,16
659,759,0.09966380566013468,0.07378129117259552,0.12269129287598944,0.22,11
658,760,0.09849008390541572,0.075,0.14078947368421052,0.44,22
