k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
660,758,0.0017950666253054167,0.0,0.006596306068601583,0.0,0
650,770,0.0014820731933865878,0.0,0.005201560468140442,0.0,0
640,782,0.0013311021675273685,0.0,0.006402048655569782,0.0,0
630,794,0.0014615289323139178,0.0,0.007556675062972292,0.0,0
620,807,0.0016116117962862175,0.0,0.004962779156327543,0.0,0
610,820,0.0015373298787932934,0.0,0.004884004884004884,0.0,0
600,834,0.001536096452969677,0.0,0.006002400960384154,0.0,0
590,848,0.0013924004811654894,0.0,0.0047169811320754715,0.0,0
580,863,0.0016703454468709755,0.0,0.004640371229698376,0.0,0
570,878,0.0013909761742116292,0.0,0.004561003420752566,0.0,0
560,893,0.0018817258296968448,0.0,0.004479283314669653,0.0,0
550,910,0.0012979605652872978,0.0,0.0044004400440044,0.0,0
540,926,0.0012960130757107002,0.0,0.004319654427645789,0.0,0
530,944,0.0016750094361665802,0.0,0.005302226935312832,0.0,0
520,962,0.001622335534926586,0.0,0.004162330905306972,0.0,0
510,981,0.0015505835361667602,0.0,0.004081632653061225,0.0,0
500,1000,0.0018800000000000004,0.0,0.005,0.0,0
490,1021,0.0014307580034952274,0.0,0.0029411764705882353,0.0,0
480,1042,0.001728000354007755,0.0,0.0067178502879078695,0.0,0
470,1064,0.0019174700627391623,0.0,0.005639097744360902,0.0,0
460,1087,0.001987306879732177,0.0,0.004604051565377533,0.0,0
450,1112,0.0016200810728554873,0.0,0.0054005400540054005,0.0,0
440,1137,0.0016016016946003196,0.0,0.0044014084507042256,0.0,0
430,1163,0.0016685437240917978,0.0,0.0051635111876075735,0.0,0
420,1191,0.0017303586421974332,0.0,0.004201680672268907,0.28,14
410,1220,0.0015417098132035128,0.0,0.003281378178835111,0.34,17
400,1250,0.0016160000000000002,0.0,0.0048,0.26,13
390,1283,0.001793974486960772,0.0,0.0046801872074883,0.26,13
380,1316,0.0016263131739225902,0.0,0.004559270516717325,0.0,0
370,1352,0.0015687481111953015,0.0,0.003700962250185048,0.0,0
360,1389,0.0015407597363392485,0.0,0.004319654427645789,0.0,0
350,1429,0.00156806879504776,0.0,0.004201680672268907,0.0,0
340,1471,0.0017271697258101069,0.0,0.004761904761904762,0.0,0
330,1516,0.0015310918954692305,0.0,0.0039603960396039604,0.0,0
320,1563,0.001420877969497904,0.0,0.0038412291933418692,0.0,0
310,1613,0.0014508129512229267,0.0,0.0037197768133911966,0.0,0
300,1667,0.0017038249012862495,0.0,0.003599280143971206,0.0,0
290,1725,0.0015428091058878911,0.0,0.0034802784222737818,0.0,0
280,1786,0.001567956185833796,0.0,0.0033594624860022394,0.2,10
270,1852,0.001976393590295596,0.0,0.004319654427645789,0.2,10
260,1924,0.001559959695685125,0.0,0.0031201248049922,0.2,10
250,2000,0.0014200000000000003,0.0,0.003,0.0,0
240,2084,0.0018048400220042884,0.0,0.003840614498319731,0.0,0
230,2174,0.0016651799643614803,0.00045998160073597056,0.003219871205151794,0.0,0
220,2273,0.0014520852568114361,0.0,0.0035195776506819184,0.0,0
210,2381,0.0016967660646787066,0.0,0.0033599328013439733,0.24,12
200,2500,0.001616,0.0004,0.0052,0.26,13
190,2632,0.0015579298266287275,0.0007598784194528875,0.003799392097264438,0.0,0
180,2778,0.0015336613906321416,0.0,0.0028808066258552397,0.0,0
170,2942,0.0015435100137279481,0.0003399048266485384,0.003740224413464808,0.0,0
160,3125,0.0014976,0.00032,0.0032,0.32,16
150,3334,0.0017280432302378406,0.00029994001199760045,0.0027002700270027003,0.0,0
140,3572,0.001724845503296902,0.0005599104143337066,0.0033604032483898066,0.08,4
130,3847,0.001674450757598799,0.0002599428125812321,0.002860114404576183,0.14,7
120,4167,0.0016128230624891343,0.00047996160307175426,0.0028804608737397984,0.1,5
110,4546,0.0016015907794035013,0.00044004400440044003,0.0033003300330033004,0.08,4
100,5000,0.0015160000000000002,0.0004,0.0026,0.18,9
90,5556,0.0016235867647239888,0.00054005400540054,0.0027002700270027003,0.12,6
80,6250,0.0016863999999999998,0.00096,0.00288,0.12,6
70,7143,0.0015288113728064278,0.0006999860002799944,0.002379952400951981,0.28,14
60,8334,0.0015911916534256762,0.0008400336013440538,0.0024000960038401535,0.1,5
50,10000,0.001604,0.001,0.0023,0.08,4
40,12500,0.0016336,0.00088,0.00256,0.24,12
30,16667,0.0015527999772417848,0.0009599808003839923,0.002220088803552142,0.16,8
20,25000,0.0015888,0.00128,0.00204,0.28,14
10,50000,0.0016304,0.00144,0.00178,0.64,32
