n,ro_mean,ro_min,ro_max,valid_rate,valid_count
500,0.0015200000000000003,0.0,0.006,0.0,0
600,0.0017666666666666666,0.0,0.005,0.44,22
700,0.0015428571428571431,0.0,0.004285714285714286,0.0,0
800,0.0016749999999999998,0.0,0.005,0.0,0
900,0.0017777777777777776,0.0,0.005555555555555556,0.0,0
1000,0.0018200000000000002,0.0,0.004,0.0,0
1100,0.0016363636363636363,0.0,0.004545454545454545,0.0,0
1200,0.0016,0.0,0.005,0.28,14
1300,0.0013999999999999998,0.0,0.004615384615384616,0.28,14
1400,0.0015714285714285715,0.0,0.0035714285714285713,0.0,0
1500,0.00148,0.0,0.0033333333333333335,0.0,0
1600,0.0015250000000000003,0.0,0.00375,0.0,0
1700,0.0015529411764705883,0.0,0.00411764705882353,0.0,0
1800,0.001477777777777778,0.0,0.002777777777777778,0.12,6
1900,0.0015578947368421053,0.0,0.003157894736842105,0.3,15
2000,0.00165,0.0,0.004,0.0,0
2100,0.0016761904761904763,0.0,0.0033333333333333335,0.0,0
2200,0.0016545454545454545,0.0,0.003181818181818182,0.0,0
2300,0.0016260869565217393,0.0,0.0034782608695652175,0.0,0
2400,0.001775,0.0004166666666666667,0.004166666666666667,0.26,13
2500,0.0016560000000000004,0.0,0.0044,0.28,14
2600,0.0017923076923076922,0.0003846153846153846,0.0038461538461538464,0.34,17
2700,0.001651851851851852,0.0,0.0033333333333333335,0.0,0
2800,0.0017857142857142854,0.00035714285714285714,0.0032142857142857142,0.0,0
2900,0.0016275862068965516,0.0,0.0034482758620689655,0.0,0
3000,0.00154,0.0006666666666666666,0.003,0.14,7
3100,0.001606451612903226,0.0003225806451612903,0.002903225806451613,0.18,9
3200,0.00151875,0.000625,0.0028125,0.16,8
3300,0.0015878787878787879,0.00030303030303030303,0.0030303030303030303,0.0,0
3400,0.0015941176470588236,0.0002941176470588235,0.003235294117647059,0.0,0
3500,0.0015771428571428573,0.0005714285714285715,0.0034285714285714284,0.0,0
3600,0.0016555555555555557,0.0005555555555555556,0.002777777777777778,0.3,15
3700,0.001605405405405405,0.0002702702702702703,0.003243243243243243,0.2,10
3800,0.0016789473684210529,0.0007894736842105263,0.003157894736842105,0.24,12
3900,0.0016410256410256414,0.0005128205128205128,0.0033333333333333335,0.22,11
4000,0.00165,0.00025,0.00375,0.0,0
4100,0.001697560975609756,0.00024390243902439024,0.0031707317073170734,0.0,0
4200,0.0016142857142857146,0.0007142857142857143,0.002857142857142857,0.08,4
4300,0.0014837209302325583,0.00046511627906976747,0.0025581395348837207,0.18,9
4400,0.0015136363636363637,0.00022727272727272727,0.0029545454545454545,0.14,7
4500,0.0016311111111111112,0.00044444444444444447,0.0026666666666666666,0.1,5
4600,0.0016086956521739134,0.0006521739130434783,0.002826086956521739,0.0,0
4700,0.001702127659574468,0.0006382978723404255,0.003617021276595745,0.0,0
4800,0.0016125000000000002,0.0004166666666666667,0.003125,0.06,3
4900,0.0015877551020408163,0.0006122448979591836,0.002857142857142857,0.06,3
5000,0.001536,0.0004,0.0032,0.1,5
5100,0.0016313725490196076,0.000588235294117647,0.0025490196078431374,0.16,8
5200,0.0015730769230769231,0.0003846153846153846,0.0028846153846153848,0.16,8
5300,0.0016490566037735846,0.0005660377358490566,0.0030188679245283017,0.0,0
5400,0.0015074074074074076,0.00018518518518518518,0.002777777777777778,0.16,8
5500,0.0015672727272727275,0.0005454545454545455,0.0030909090909090908,0.12,6
5600,0.001725,0.0010714285714285715,0.0026785714285714286,0.14,7
5700,0.0016596491228070176,0.0005263157894736842,0.002807017543859649,0.1,5
5800,0.0015413793103448274,0.0003448275862068965,0.003103448275862069,0.2,10
5900,0.0015220338983050843,0.0006779661016949153,0.00288135593220339,0.0,0
6000,0.001746666666666667,0.0003333333333333333,0.0028333333333333335,0.1,5
6100,0.0016491803278688524,0.0006557377049180328,0.0034426229508196723,0.18,9
6200,0.001629032258064516,0.0006451612903225806,0.0027419354838709676,0.1,5
6300,0.0016126984126984129,0.0007936507936507937,0.003015873015873016,0.18,9
6400,0.0015250000000000003,0.000625,0.00265625,0.12,6
6500,0.00156,0.0007692307692307692,0.0026153846153846153,0.22,11
6600,0.001515151515151515,0.0006060606060606061,0.002575757575757576,0.1,5
6700,0.0016985074626865672,0.0008955223880597015,0.003134328358208955,0.1,5
6800,0.0016176470588235294,0.0008823529411764706,0.003088235294117647,0.08,4
6900,0.0015333333333333332,0.0004347826086956522,0.0027536231884057972,0.16,8
7000,0.0016742857142857145,0.0007142857142857143,0.002857142857142857,0.1,5
7100,0.001692957746478873,0.0007042253521126761,0.0028169014084507044,0.2,10
7200,0.0015972222222222223,0.0004166666666666667,0.002777777777777778,0.06,3
7300,0.00156986301369863,0.0006849315068493151,0.0028767123287671234,0.08,4
7400,0.0017162162162162162,0.0009459459459459459,0.002702702702702703,0.12,6
7500,0.0014933333333333335,0.0008,0.0024,0.06,3
7600,0.0016421052631578948,0.0005263157894736842,0.002763157894736842,0.18,9
7700,0.0016961038961038962,0.0006493506493506494,0.0027272727272727275,0.22,11
7800,0.001630769230769231,0.0007692307692307692,0.0028205128205128207,0.12,6
7900,0.001516455696202532,0.0006329113924050633,0.002531645569620253,0.12,6
8000,0.0017324999999999999,0.000875,0.002875,0.12,6
8100,0.0015851851851851851,0.0006172839506172839,0.0027160493827160493,0.14,7
8200,0.0016536585365853659,0.0004878048780487805,0.0028048780487804877,0.1,5
8300,0.0015542168674698795,0.00048192771084337347,0.0024096385542168677,0.16,8
8400,0.001519047619047619,0.0004761904761904762,0.0025,0.2,10
8500,0.0016141176470588234,0.00047058823529411766,0.0027058823529411765,0.08,4
8600,0.0015348837209302323,0.0008139534883720931,0.002674418604651163,0.12,6
8700,0.0016229885057471264,0.0008045977011494253,0.002528735632183908,0.12,6
8800,0.0016886363636363635,0.0006818181818181819,0.0023863636363636366,0.08,4
8900,0.00161123595505618,0.0007865168539325843,0.002584269662921348,0.18,9
9000,0.0015066666666666664,0.00044444444444444447,0.003111111111111111,0.18,9
9100,0.001643956043956044,0.000989010989010989,0.0026373626373626374,0.3,15
9200,0.0016130434782608697,0.0007608695652173913,0.002282608695652174,0.08,4
9300,0.0015935483870967743,0.0005376344086021505,0.0024731182795698927,0.2,10
9400,0.0016659574468085106,0.0007446808510638298,0.002553191489361702,0.1,5
9500,0.001637894736842105,0.0007368421052631579,0.0025263157894736842,0.16,8
9600,0.0015833333333333333,0.0005208333333333333,0.0026041666666666665,0.26,13
9700,0.0015958762886597937,0.0008247422680412372,0.0023711340206185568,0.2,10
9800,0.0015877551020408158,0.0008163265306122449,0.0022448979591836735,0.06,3
9900,0.0015292929292929295,0.0007070707070707071,0.0024242424242424242,0.12,6
10000,0.0015999999999999999,0.0009,0.0024,0.12,6
10100,0.0015188118811881191,0.000693069306930693,0.002277227722772277,0.2,10
10200,0.0016450980392156865,0.000588235294117647,0.002352941176470588,0.22,11
10300,0.0015417475728155342,0.0008737864077669903,0.002233009708737864,0.18,9
10400,0.0015557692307692312,0.000673076923076923,0.002403846153846154,0.16,8
10500,0.0015580952380952378,0.0009523809523809524,0.002380952380952381,0.16,8
10600,0.0015490566037735848,0.0005660377358490566,0.0025471698113207547,0.06,3
10700,0.001566355140186916,0.0008411214953271028,0.0022429906542056075,0.2,10
10800,0.0015851851851851851,0.000925925925925926,0.0025,0.26,13
10900,0.001565137614678899,0.0009174311926605505,0.0023853211009174312,0.18,9
11000,0.0016745454545454544,0.001090909090909091,0.0027272727272727275,0.26,13
11100,0.0016,0.0008108108108108108,0.0022522522522522522,0.22,11
11200,0.0016625,0.0008035714285714286,0.0024107142857142856,0.1,5
11300,0.0015681415929203544,0.0008849557522123894,0.0022123893805309734,0.26,13
11400,0.001692982456140351,0.0010526315789473684,0.002543859649122807,0.18,9
11500,0.0016730434782608692,0.0004347826086956522,0.0026086956521739132,0.16,8
11600,0.0015948275862068964,0.0008620689655172414,0.0021551724137931034,0.26,13
11700,0.001668376068376068,0.0007692307692307692,0.002564102564102564,0.16,8
11800,0.001605084745762712,0.000847457627118644,0.0027966101694915256,0.1,5
11900,0.0015126050420168067,0.0010084033613445378,0.00226890756302521,0.22,11
12000,0.0016733333333333335,0.0009166666666666666,0.002416666666666667,0.24,12
12100,0.0017008264462809917,0.0010743801652892562,0.0023140495867768596,0.1,5
12200,0.0016688524590163937,0.0009016393442622951,0.002540983606557377,0.2,10
12300,0.0016016260162601626,0.001056910569105691,0.0021951219512195124,0.28,14
12400,0.0017290322580645159,0.0010483870967741935,0.0024193548387096775,0.1,5
12500,0.0015216,0.00072,0.00256,0.12,6
12600,0.0016206349206349209,0.0009523809523809524,0.002619047619047619,0.1,5
12700,0.001640944881889764,0.0010236220472440946,0.002440944881889764,0.18,9
12800,0.0016125,0.000859375,0.002265625,0.14,7
12900,0.0015860465116279067,0.0008527131782945736,0.002325581395348837,0.26,13
13000,0.001546153846153846,0.0007692307692307692,0.002307692307692308,0.3,15
13100,0.0016351145038167939,0.0008396946564885496,0.002748091603053435,0.16,8
13200,0.0015515151515151516,0.0009090909090909091,0.0024242424242424242,0.12,6
