k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
712,703,0.23398463240568504,0.20085470085470086,0.27492877492877493,0.46,23
702,713,0.2321648517894007,0.199438202247191,0.26825842696629215,0.5,25
692,723,0.23362792764834117,0.19778699861687413,0.2641770401106501,0.64,32
682,734,0.2314622822115081,0.20299727520435967,0.27694406548431105,0.62,31
672,745,0.23415382117341416,0.20430107526881722,0.271505376344086,0.48,24
662,756,0.23033396404919582,0.20264900662251656,0.2728476821192053,0.5,25
652,767,0.23267564448650435,0.19947848761408082,0.2620599739243807,0.66,33
642,779,0.2324922532678175,0.19127086007702182,0.2660668380462725,0.56,28
632,792,0.23440239946877114,0.19469026548672566,0.2604298356510746,0.48,24
622,804,0.2340256376895101,0.19900497512437812,0.26119402985074625,0.6,30
612,817,0.23544675642594862,0.21052631578947367,0.2668298653610771,0.48,24
602,831,0.23195885346439904,0.2009626955475331,0.25783132530120484,0.6,30
592,845,0.23194102470624525,0.1943127962085308,0.26627218934911245,0.64,32
582,860,0.23557097219590112,0.1909196740395809,0.26542491268917345,0.56,28
572,875,0.23544865642366786,0.21853546910755148,0.2643020594965675,0.68,34
562,890,0.23360609699068516,0.20898876404494382,0.27334083239595053,0.64,32
552,906,0.23450377471247547,0.20860927152317882,0.271523178807947,0.52,26
542,923,0.2299502236176948,0.1963123644251627,0.2611050920910076,0.6,30
532,940,0.2311335508576349,0.2053191489361702,0.26943556975505856,0.62,31
522,958,0.2325588401472067,0.20689655172413793,0.2599164926931106,0.6,30
512,977,0.23287040455056462,0.17400204708290687,0.26331967213114754,0.6,30
502,997,0.23379518072289154,0.20180722891566266,0.2781124497991968,0.66,33
492,1017,0.23332723619724527,0.20866141732283464,0.25098425196850394,0.66,33
482,1038,0.22943170142121094,0.20443587270973965,0.2581888246628131,0.58,29
472,1060,0.23284192990895644,0.20113314447592068,0.2577903682719547,0.72,36
462,1083,0.2329399405703675,0.19852262234533702,0.2613111726685134,0.58,29
452,1107,0.23291018359249294,0.21066907775768534,0.26763110307414106,0.64,32
442,1132,0.23062387330390255,0.20159151193633953,0.2519893899204244,0.7,35
432,1158,0.23422329799985966,0.19861830742659758,0.2549697493517718,0.74,37
422,1185,0.23275600125441898,0.20675105485232068,0.2540084388185654,0.7,35
412,1214,0.23301435166258994,0.20098846787479407,0.25474031327287716,0.74,37
402,1244,0.23111471830676222,0.2075623491552695,0.2590506838294449,0.8,40
392,1276,0.2349064109656402,0.21568627450980393,0.2635294117647059,0.7,35
382,1309,0.23444130613045885,0.21161191749427044,0.2589763177998472,0.66,33
372,1345,0.23421211718888302,0.20758928571428573,0.25744047619047616,0.64,32
362,1382,0.2307047159559496,0.2107168718320058,0.2597684515195369,0.72,36
352,1421,0.23149220445827673,0.20704225352112676,0.258972554539057,0.58,29
342,1462,0.2318331053351573,0.2079343365253078,0.246922024623803,0.74,37
332,1507,0.23379186637656407,0.199867197875166,0.2536520584329349,0.8,40
322,1553,0.23330424651987172,0.21713917525773196,0.2609536082474227,0.78,39
312,1603,0.23401843297873914,0.21161048689138576,0.25701809107922646,0.7,35
302,1656,0.23161836478538173,0.2143719806763285,0.25905797101449274,0.68,34
292,1713,0.23257754745186618,0.20957384705195564,0.2510215995329831,0.7,35
282,1774,0.23265127482194078,0.21432600112803157,0.2617033276931754,0.8,40
272,1839,0.23310629742118683,0.21218715995647444,0.2528548123980424,0.72,36
262,1909,0.2331526214236218,0.2112159329140461,0.2526205450733753,0.84,42
252,1985,0.23336111054684325,0.2136020151133501,0.25705645161290325,0.8,40
242,2067,0.2319635530165403,0.20619554695062922,0.2589545014520813,0.78,39
232,2156,0.23318858072653234,0.2162412993039443,0.2564935064935065,0.8,40
222,2253,0.23232189722958693,0.21225577264653642,0.25355239786856126,0.82,41
212,2359,0.22915986669356098,0.21449766850360322,0.2509537939805002,0.64,32
202,2476,0.2329027202558705,0.2197979797979798,0.25373737373737376,0.86,43
192,2605,0.23228753637545665,0.21697388632872505,0.24500768049155147,0.88,44
182,2748,0.23276288437459097,0.2147797597378959,0.24963609898107714,0.88,44
172,2907,0.2322016415747545,0.21603027175782594,0.254301445285616,0.7,35
162,3087,0.23257681062117158,0.2187297472456254,0.24821775761503564,0.92,46
152,3290,0.23316746158559298,0.2161751292186075,0.2562310030395137,0.88,44
142,3522,0.23176965141897862,0.21641579096847485,0.2459528543027549,0.82,41
132,3788,0.233679497106898,0.2104012671594509,0.2548191180353842,0.84,42
122,4099,0.23365877427757678,0.22108345534407028,0.25646656905807713,0.92,46
112,4465,0.2311817942820905,0.2199820788530466,0.24507168458781362,0.94,47
102,4902,0.23153187498433905,0.21379028967768257,0.24112607099143207,0.96,48
92,5435,0.23381807549928407,0.21729530818767248,0.2500459981600736,0.9,45
82,6098,0.2326390103192872,0.22420862719370183,0.24286651361102002,1.0,50
72,6945,0.23235810167444665,0.22278225806451613,0.24236751152073732,1.0,50
62,8065,0.23379740655044823,0.22036210317460317,0.24104153750774954,0.98,49
52,9616,0.23316348813686325,0.2267290691627665,0.23962558502340095,1.0,50
42,11905,0.23298631739058762,0.2247795044099118,0.24006719865602688,1.0,50
32,15625,0.23206144,0.226304,0.238592,1.0,50
22,22728,0.23238436228358988,0.22720872932066175,0.23777885334624016,1.0,50
12,41667,0.23259865167850605,0.22773417812657498,0.23769409844721243,1.0,50
2,250000,0.23246496,0.231252,0.23414,1.0,50
