n,ro_mean,ro_min,ro_max,valid_rate,valid_count
500,0.14592,0.108,0.178,0.44,22
1500,0.14817333333333332,0.12133333333333333,0.16733333333333333,0.58,29
2500,0.14647200000000002,0.124,0.1604,0.7,35
3500,0.14573714285714284,0.12942857142857142,0.156,0.84,42
4500,0.14397777777777776,0.13111111111111112,0.15644444444444444,0.76,38
5500,0.14575272727272728,0.13472727272727272,0.1570909090909091,0.82,41
6500,0.14625846153846153,0.13615384615384615,0.15461538461538463,0.88,44
7500,0.14604266666666665,0.13813333333333333,0.1532,0.94,47
8500,0.14538588235294117,0.13647058823529412,0.1524705882352941,0.96,48
9500,0.1453536842105263,0.13726315789473684,0.15442105263157896,0.92,46
10500,0.14635619047619047,0.13914285714285715,0.15333333333333332,0.98,49
11500,0.14532521739130436,0.14026086956521738,0.15443478260869564,0.98,49
12500,0.1456992,0.1388,0.15488,0.96,48
13500,0.14503703703703702,0.1394074074074074,0.15222222222222223,1.0,50
14500,0.14479724137931035,0.1373103448275862,0.15324137931034482,0.96,48
15500,0.14526451612903224,0.13961290322580644,0.1509032258064516,1.0,50
16500,0.1463090909090909,0.14018181818181819,0.15412121212121213,0.98,49
17500,0.14643771428571428,0.1414857142857143,0.15325714285714287,0.98,49
18500,0.1459037837837838,0.13778378378378378,0.15156756756756756,0.98,49
19500,0.14569230769230768,0.1403076923076923,0.1509230769230769,1.0,50
20500,0.14598439024390245,0.13746341463414635,0.15180487804878048,0.98,49
21500,0.14614232558139534,0.1406046511627907,0.1523720930232558,1.0,50
22500,0.14522755555555555,0.13848888888888888,0.14924444444444446,1.0,50
23500,0.14526893617021275,0.1417872340425532,0.14970212765957447,1.0,50
24500,0.14584163265306122,0.14261224489795918,0.15302040816326531,0.98,49
25500,0.1455843137254902,0.14,0.1512156862745098,1.0,50
26500,0.14546490566037737,0.14132075471698113,0.1500754716981132,1.0,50
27500,0.14481381818181815,0.1396,0.14883636363636363,1.0,50
28500,0.14586947368421052,0.14010526315789473,0.15028070175438596,1.0,50
29500,0.14586440677966103,0.14142372881355933,0.15257627118644068,1.0,50
30500,0.14556655737704918,0.14265573770491805,0.1502622950819672,1.0,50
31500,0.14525015873015876,0.14066666666666666,0.1483809523809524,1.0,50
32500,0.1452270769230769,0.13901538461538462,0.15006153846153847,1.0,50
33500,0.14517671641791044,0.13901492537313434,0.14919402985074626,1.0,50
34500,0.14570782608695654,0.14084057971014494,0.14956521739130435,1.0,50
35500,0.14584450704225355,0.1423661971830986,0.1503661971830986,1.0,50
