k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
992,505,0.0073809523809523795,0.001984126984126984,0.015873015873015872,0.16,8
982,510,0.005460533918872067,0.0,0.01768172888015717,0.3,15
972,515,0.006221978769219145,0.0,0.013618677042801557,0.26,13
962,520,0.005272565584704313,0.0,0.015384615384615385,0.18,9
952,526,0.006053014665942424,0.0,0.015209125475285171,0.26,13
942,531,0.005689514266425043,0.0018832391713747645,0.015065913370998116,0.22,11
932,537,0.006187289807943522,0.0,0.014925373134328358,0.12,6
922,543,0.005162721792963786,0.0,0.01107011070110701,0.3,15
912,549,0.005835427386223126,0.0,0.01639344262295082,0.0,0
902,555,0.0054494422220054,0.0,0.01263537906137184,0.0,0
892,561,0.005886745607333842,0.0,0.010714285714285714,0.0,0
882,567,0.006316176516412087,0.0,0.015901060070671377,0.0,0
872,574,0.006870009911767031,0.0,0.013937282229965157,0.0,0
862,581,0.00575808653332542,0.0,0.013793103448275862,0.0,0
852,587,0.0063729497473705024,0.0,0.01192504258943782,0.0,0
842,594,0.004782734597237127,0.0,0.013490725126475547,0.0,0
832,601,0.00625657237936772,0.0,0.011647254575707155,0.0,0
822,609,0.006049390718174747,0.0,0.01644736842105263,0.0,0
812,616,0.004223893992186675,0.0,0.011382113821138212,0.0,0
802,624,0.005612061159813968,0.0,0.01282051282051282,0.0,0
792,632,0.005702772372565147,0.0,0.012678288431061807,0.0,0
782,640,0.005850254303599374,0.0015625,0.010954616588419406,0.0,0
772,648,0.005310884042208102,0.0015432098765432098,0.010819165378670788,0.0,0
762,657,0.005791197980472955,0.0,0.012195121951219513,0.0,0
752,665,0.0055644985958873084,0.0015037593984962407,0.013533834586466165,0.12,6
742,674,0.005402577590045898,0.001483679525222552,0.013353115727002967,0.22,11
732,684,0.005944020617674005,0.0,0.020497803806734993,0.2,10
722,693,0.005603808522883668,0.001443001443001443,0.01300578034682081,0.1,5
712,703,0.005753769964296281,0.0,0.014245014245014245,0.16,8
702,713,0.006540846557511386,0.001402524544179523,0.014044943820224719,0.28,14
692,723,0.006199583912828588,0.0013831258644536654,0.013831258644536652,0.24,12
682,734,0.005920166833326518,0.001364256480218281,0.01227830832196453,0.0,0
672,745,0.005940499386591616,0.0,0.010752688172043012,0.0,0
662,756,0.005956936122499036,0.0013227513227513227,0.013245033112582781,0.0,0
652,767,0.005476663001555686,0.0,0.010430247718383311,0.0,0
642,779,0.005906590414842046,0.0,0.014138817480719794,0.0,0
632,792,0.0049045448160492415,0.0,0.012642225031605562,0.0,0
622,804,0.005424000793045977,0.0012437810945273632,0.012437810945273632,0.0,0
612,817,0.006022031823745411,0.0,0.01346389228886169,0.0,0
602,831,0.00599594044046221,0.0012033694344163659,0.01325301204819277,0.24,12
592,845,0.006323564878431812,0.002366863905325444,0.01301775147928994,0.22,11
582,860,0.005424777323550912,0.0,0.010477299185098952,0.28,14
572,875,0.006268453743053284,0.0011441647597254005,0.013729977116704805,0.18,9
562,890,0.005193109288305254,0.0011235955056179776,0.007874015748031496,0.14,7
552,906,0.006580195870379179,0.0022099447513812156,0.012154696132596685,0.18,9
542,923,0.0060486765075686896,0.0021668472372697724,0.014084507042253521,0.0,0
532,940,0.005788593569437835,0.0010649627263045794,0.010638297872340425,0.0,0
522,958,0.005282906089183534,0.0010438413361169101,0.012526096033402923,0.0,0
512,977,0.006819995133983254,0.0030706243602865915,0.01331967213114754,0.0,0
502,997,0.005963855421686747,0.002008032128514056,0.013052208835341365,0.22,11
492,1017,0.006139738616743702,0.0009832841691248771,0.010826771653543307,0.18,9
482,1038,0.0053212821184571634,0.0,0.01253616200578592,0.18,9
472,1060,0.0059848735902506825,0.0009442870632672333,0.009442870632672332,0.22,11
462,1083,0.005469796194933292,0.0018467220683287165,0.009242144177449169,0.16,8
452,1107,0.005170973469831142,0.0009033423667570009,0.011754068716094032,0.0,0
442,1132,0.005374289615181536,0.0008841732979664014,0.009725906277630416,0.0,0
432,1158,0.005892569521259049,0.0017271157167530224,0.012089810017271158,0.2,10
422,1185,0.0057733635534268435,0.0016891891891891893,0.009282700421940928,0.14,7
412,1214,0.005603355195160609,0.0016474464579901153,0.01236603462489695,0.16,8
402,1244,0.005193766765914845,0.002411575562700965,0.009654062751407884,0.14,7
392,1276,0.006162529964964042,0.001568627450980392,0.0109717868338558,0.0,0
382,1309,0.0058828435460923315,0.0015278838808250573,0.009938837920489297,0.0,0
372,1345,0.0057586298459904395,0.002232142857142857,0.012648809523809524,0.1,5
362,1382,0.0059944816514386386,0.002172338884866039,0.011577424023154847,0.16,8
352,1421,0.0058994459367039676,0.0007037297677691766,0.01055594651653765,0.08,4
342,1462,0.005964432284541723,0.0027359781121751026,0.01094391244870041,0.0,0
332,1507,0.0059494030073027945,0.0026560424966799467,0.0099601593625498,0.1,5
322,1553,0.005795948646118919,0.00128783000643915,0.00902061855670103,0.2,10
312,1603,0.006177680270217438,0.0018726591760299626,0.010605115408608859,0.12,6
302,1656,0.005701468248755784,0.0024154589371980675,0.010876132930513595,0.14,7
292,1713,0.005699325116890628,0.002336448598130841,0.010507880910683012,0.18,9
282,1774,0.005538482473225147,0.0028200789622109417,0.009588268471517203,0.16,8
272,1839,0.005494440667415762,0.002176278563656148,0.010331702011963024,0.04,2
262,1909,0.0057224522920778,0.0020964360587002098,0.011530398322851153,0.12,6
252,1985,0.006148472414073292,0.003528225806451613,0.01057934508816121,0.32,16
242,2067,0.005740294518902347,0.002904162633107454,0.00968054211035818,0.08,4
232,2156,0.005540095304099281,0.0032482598607888632,0.00974025974025974,0.16,8
222,2253,0.005825349110205535,0.003108348134991119,0.009325044404973356,0.02,1
212,2359,0.005427354714282479,0.002544529262086514,0.008481764206955046,0.2,10
202,2476,0.005664078588795874,0.0020193861066235864,0.010101010101010102,0.22,11
192,2605,0.006313134082807786,0.0030721966205837174,0.009984639016897081,0.12,6
182,2748,0.0059331948204445865,0.002911208151382824,0.009100837277029487,0.2,10
172,2907,0.006102624819744732,0.0030959752321981426,0.008943928448572412,0.2,10
162,3087,0.005365376221778407,0.0022675736961451248,0.007777057679844459,0.2,10
152,3290,0.005842865737407828,0.0024316109422492403,0.00851063829787234,0.02,1
142,3522,0.005668715056138387,0.003408122692416927,0.00937233740414655,0.1,5
132,3788,0.005681340795457367,0.0034318901795142554,0.008711721224920803,0.26,13
122,4099,0.005787797640415339,0.003903391070992925,0.008782629909734082,0.26,13
112,4465,0.005859842783577565,0.0035842293906810036,0.008512544802867384,0.1,5
102,4902,0.005744643991838066,0.0036719706242350062,0.007547939616483068,0.24,12
92,5435,0.005564200192389801,0.004048582995951417,0.006991720331186752,0.32,16
82,6098,0.005598924848544249,0.004263693014102984,0.007379468678255166,0.24,12
72,6945,0.005803113999727948,0.004031677465802736,0.008784562211981567,0.28,14
62,8065,0.005728795488540529,0.004340277777777778,0.007936507936507936,0.4,20
52,9616,0.005909275189643193,0.004367720465890183,0.007592303692147686,0.26,13
42,11905,0.005730446258010323,0.004451910961780764,0.007643847123057539,0.3,15
32,15625,0.00566144,0.004672,0.006976,0.2,10
22,22728,0.0057736828040810114,0.0047080564966779604,0.006556078672944075,0.56,28
12,41667,0.005762407607838451,0.005183958528331773,0.006455948352413181,0.58,29
2,250000,0.005768800000000001,0.005668,0.005908,1.0,50
