k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
172,2907,0.008923416458504533,0.005503955968352253,0.013415892672858616,0.16,8
162,3087,0.00925331302783126,0.0064808813998703824,0.012961762799740765,0.28,14
152,3290,0.008888913122030606,0.005775075987841946,0.0121580547112462,0.28,14
142,3522,0.009144929240167014,0.005964214711729622,0.012496449872195399,0.26,13
132,3788,0.008928519146114549,0.006335797254487857,0.014519535374868005,0.32,16
122,4099,0.009052548973663182,0.005124450951683748,0.012442059038789949,0.2,10
112,4465,0.008803236643427373,0.005599104143337066,0.012094064949608062,0.18,9
102,4902,0.0089229652047297,0.006527947776417789,0.012035903712770298,0.26,13
92,5435,0.008662779142128388,0.006624953993375046,0.01140754369825207,0.26,13
82,6098,0.00889858730237029,0.00705264884369362,0.011153026078399212,0.36,18
72,6945,0.008873152451951308,0.0064804147465437785,0.011088709677419355,0.32,16
62,8065,0.008893279061986439,0.007192460317460317,0.01041537507749535,0.44,22
52,9616,0.008686063615589547,0.007176287051482059,0.011024440977639105,0.44,22
42,11905,0.008578040535963474,0.0072244623655913975,0.010247795044099117,0.42,21
32,15625,0.00886528,0.006784,0.01024,0.24,12
22,22728,0.008859847391734347,0.007215769095388948,0.011000132001584019,0.5,25
12,41667,0.00884977071865852,0.008063935488516092,0.009456151298420775,0.7,35
2,250000,0.00884064,0.008836,0.008844,1.0,50
